Stations_id;Bezugszeitraum;Datenquelle;Jan.;Feb.;März;Apr.;Mai;Jun.;Jul.;Aug.;Sept.;Okt.;Nov.;Dez.;Jahr;
         1;1981-2010;        46;       -.4;        .7;       4.7;       8.7;      13.3;      16.5;      18.5;      17.9;      13.8;       9.2;       3.7;        .7;         9;
         3;1981-2010;        51;         3;       3.2;       6.4;       9.5;      13.6;      16.2;      18.4;        18;      14.6;        11;       6.6;       3.7;      10.4;
        44;1981-2010;        51;       1.7;       1.9;       4.9;       8.7;      12.9;      15.3;      17.6;      17.2;      13.6;       9.6;       5.4;       2.3;       9.3;
        52;1981-2010;        46;       1.2;       1.5;       4.2;       8.1;      12.5;      15.1;      17.6;      17.1;      13.4;       9.3;         5;       1.9;       8.9;
        61;1981-2010;        46;      -1.4;       -.3;       4.3;       8.8;      13.9;      16.5;      18.5;        18;      13.6;       8.7;       3.4;       -.2;       8.6;
        70;1981-2010;        46;      -1.1;       -.4;         3;       6.8;      11.4;      14.5;      16.7;      16.1;      12.2;       8.1;       2.8;         0;       7.5;
        71;1981-2010;        42;      -1.1;       -.5;       2.9;       6.6;      11.1;      14.3;      16.3;      15.7;        12;         8;       2.8;         0;       7.4;
        72;1981-2010;        46;      -1.2;       -.7;       2.7;       6.2;      10.9;        14;      16.1;      15.6;      11.8;       7.8;       2.6;       -.2;       7.1;
        73;1981-2010;        51;      -1.6;       -.3;       4.2;       8.9;        14;      16.7;      18.5;      17.8;      13.6;       8.8;       3.5;       -.2;       8.7;
        78;1981-2010;        51;       1.8;         2;       4.9;       8.6;      12.9;      15.4;      17.6;      17.1;      13.6;       9.6;       5.4;       2.3;       9.3;
        91;1981-2010;        51;        .2;        .6;       4.1;       7.8;      12.4;      15.2;      17.4;      16.8;      12.9;       8.8;       4.2;       1.1;       8.5;
        93;1981-2010;        46;        .3;        .7;       4.5;       8.2;      12.7;      15.4;      17.6;      17.1;      13.2;       8.9;       4.4;       1.1;       8.7;
        96;1981-2010;        42;        .4;         1;         4;       8.7;      13.7;      16.2;      18.7;      18.1;        14;       9.4;       4.6;       1.2;       9.2;
        98;1981-2010;        46;      -1.1;       -.9;       2.1;       5.8;      10.3;      12.9;      15.1;      14.7;      11.2;         7;       2.6;       -.3;       6.6;
       116;1981-2010;        46;        .3;        .9;       4.6;       8.7;      13.5;      16.3;      18.6;      18.2;      14.1;       9.5;       4.7;       1.2;       9.2;
       125;1981-2010;        42;      -1.1;       -.5;       3.2;         7;      11.9;      14.8;        17;      16.5;      12.5;       8.5;       2.9;         0;       7.7;
       129;1981-2010;        46;        .3;        .7;       3.6;       7.9;      12.6;      15.5;        18;      17.6;      13.6;       9.1;       4.3;       1.1;       8.7;
       131;1981-2010;        42;       -.2;        .5;         4;       8.2;      13.1;      15.8;      18.1;      17.7;      13.6;       9.1;       4.1;        .7;       8.7;
       132;1981-2010;        46;      -2.6;      -1.9;       1.8;       6.4;      11.3;        14;      16.1;      15.7;      11.7;         7;       1.6;      -1.7;       6.6;
       142;1981-2010;        51;      -1.1;       -.2;       3.9;       8.1;        13;      15.9;      17.8;      17.3;      13.1;       8.6;       3.2;        .1;       8.3;
       150;1981-2010;        51;       1.2;       2.1;       6.1;       9.8;      14.4;        17;      19.3;      18.9;      14.6;       9.9;       5.2;       2.2;      10.1;
       151;1981-2010;        51;      -1.1;       -.3;         4;       8.3;      13.4;      16.5;      18.5;      17.8;      13.1;       8.3;       3.2;         0;       8.5;
       154;1981-2010;        42;      -1.3;       -.2;       3.9;       8.1;      13.1;      15.9;      17.8;      17.2;      13.2;       8.7;       3.2;       -.3;       8.3;
       161;1981-2010;        42;       2.3;       2.9;       6.6;      10.2;      14.6;      17.4;      19.5;      18.9;      14.9;      10.6;       6.1;       3.1;      10.6;
       164;1981-2010;        51;         0;        .7;       3.9;       8.5;      13.4;      16.1;      18.5;      17.9;      13.9;       9.2;       4.1;        .8;       8.9;
       167;1981-2010;        42;        .3;        .7;       3.6;       7.8;      12.5;      15.5;        18;      17.6;      13.7;       9.3;       4.4;       1.2;       8.7;
       169;1981-2010;        46;      -1.2;       -.8;       2.4;       6.8;      11.7;      14.1;      16.5;      16.2;      12.1;       7.8;         3;       -.3;       7.3;
       172;1981-2010;        46;        .1;        .4;       3.4;       7.2;      11.6;      14.1;      16.4;      16.2;      12.6;       8.6;       4.1;        .8;         8;
       174;1981-2010;        46;       1.1;       1.9;       5.6;       9.3;      13.8;      16.8;      18.9;      18.3;      14.2;       9.9;         5;       2.1;       9.7;
       175;1981-2010;        46;       -.7;        .1;         4;       8.1;      12.9;      15.8;      17.9;      17.5;      13.2;       8.7;       3.5;        .4;       8.5;
       177;1981-2010;        46;       -.6;        .1;         4;       8.2;        13;      15.9;        18;      17.5;      13.3;       8.7;       3.6;        .4;       8.5;
       183;1981-2010;        44;       1.1;       1.1;       2.9;       6.1;      10.4;      14.2;      17.1;      17.3;      14.1;        10;       5.5;       2.3;       8.5;
       184;1981-2010;        46;        .6;       1.2;       4.5;       8.8;      13.7;      16.4;      18.7;      18.2;        14;       9.4;       4.6;       1.3;       9.3;
       185;1981-2010;        46;       1.6;       1.6;       3.8;       7.4;      11.7;      14.7;      17.1;        17;      13.7;       9.7;       5.4;       2.3;       8.8;
       186;1981-2010;        46;       1.3;       1.5;       4.6;         8;      12.6;      15.2;      17.2;      16.5;      13.1;       9.2;       5.1;         2;       8.9;
       191;1981-2010;        42;        .2;        .9;       4.7;       8.8;      13.3;      16.3;      18.4;      18.1;      13.6;       9.3;       4.5;       1.3;       9.1;
       193;1981-2010;        46;        .5;        .8;       4.3;       7.9;      12.4;      15.2;      17.4;      16.9;      13.1;         9;       4.6;       1.5;       8.6;
       198;1981-2010;        51;        .2;        .8;       4.6;       8.9;      13.7;      16.4;      18.8;      18.5;      14.2;       9.4;       4.5;         1;       9.3;
       202;1981-2010;        46;       1.5;       2.2;       6.1;       9.9;      14.5;      17.4;      19.5;      18.8;      14.6;      10.1;       5.4;       2.4;      10.2;
       207;1981-2010;        46;        .9;       1.3;       4.8;       8.9;      13.7;      16.4;      18.8;      18.3;      14.2;       9.6;         5;       1.6;       9.5;
       211;1981-2010;        46;        .7;       1.3;         5;       8.8;      13.3;      16.2;      18.1;      17.5;      13.4;       9.1;       4.7;       1.6;       9.1;
       217;1981-2010;        51;       -.7;         0;       3.7;       7.6;      12.4;      15.2;      17.4;      16.9;        13;       8.9;       3.4;        .3;       8.2;
       221;1981-2010;        46;        -1;         0;       4.1;       8.3;      13.4;      16.2;      18.2;      17.6;      13.4;       8.7;       3.4;        .1;       8.5;
       222;1981-2010;        51;       -.1;        .4;       3.6;       7.6;      12.5;      15.1;      17.3;      16.8;        13;         9;       3.9;        .8;       8.3;
       231;1981-2010;        46;       -.8;        .1;       4.2;       8.2;      13.1;      16.1;      18.1;      17.5;      13.3;       8.9;       3.4;        .4;       8.5;
       232;1981-2010;        51;       -.8;        .1;       4.1;       8.1;      13.1;      16.1;        18;      17.5;      13.3;       8.8;       3.4;        .4;       8.5;
       243;1981-2010;        51;         2;         2;       4.6;       7.9;      12.1;      14.7;        17;      16.7;      13.6;       9.9;       5.5;       2.9;       9.1;
       257;1981-2010;        51;       1.7;       2.7;       6.1;       9.5;      14.1;      17.2;      19.2;      18.6;      14.5;      10.3;       5.4;       2.8;      10.2;
       259;1981-2010;        51;       1.7;       2.4;       6.3;       9.7;        14;        17;      19.4;      18.8;      14.8;      10.5;       5.5;       2.9;      10.3;
       268;1981-2010;        42;       -.2;        .4;       3.6;       7.1;      11.8;      14.8;      16.9;      16.5;      12.6;       8.7;       3.6;        .9;       8.1;
       273;1981-2010;        46;       -.3;        .5;       4.5;       8.6;      13.5;      16.7;      18.6;      17.9;      13.8;       9.3;       3.7;        .8;         9;
       282;1981-2010;        51;       -.1;        .7;       4.5;       8.8;      13.7;      16.6;      18.6;      17.9;      13.5;         9;         4;         1;         9;
       283;1981-2010;        46;       -.3;        .4;       4.3;       8.5;      13.4;      16.3;      18.3;      17.6;      13.4;       8.9;       3.9;        .7;       8.8;
       284;1981-2010;        46;       -.3;        .3;       4.2;       8.4;      13.4;      16.2;      18.3;      17.6;      13.4;       8.9;       3.8;        .7;       8.7;
       288;1981-2010;        46;        .3;        .8;       3.7;       7.9;      12.6;      15.6;      18.1;      17.7;      13.9;       9.3;       4.5;       1.2;       8.8;
       294;1981-2010;        42;       1.6;         2;       5.1;         9;      13.3;      15.9;      18.3;      17.9;      14.2;        10;       5.6;       2.2;       9.6;
       298;1981-2010;        51;        .6;       1.1;       3.2;       7.1;      11.6;      14.8;      17.3;      17.1;      13.6;       9.3;       4.7;       1.6;       8.5;
       303;1981-2010;        42;        .4;       1.2;       4.6;       9.1;      14.2;      16.8;      19.1;      18.5;      14.2;       9.5;       4.6;       1.2;       9.5;
       314;1981-2010;        51;        .2;         1;       4.4;       8.8;      13.7;      16.5;      18.8;      18.3;      14.4;       9.9;       4.7;       1.1;       9.3;
       320;1981-2010;        51;       -.6;        .2;       4.1;       8.2;      13.1;      16.1;        18;      17.3;      13.1;       8.7;       3.7;        .5;       8.6;
       326;1981-2010;        42;         2;       2.3;       5.5;       9.1;      13.5;        16;      18.2;      17.7;      14.1;      10.1;       5.8;       2.8;       9.8;
       327;1981-2010;        46;       1.6;       1.8;       4.5;       8.3;      12.5;      15.1;      17.4;      17.1;      13.7;       9.7;       5.3;       2.2;       9.1;
       330;1981-2010;        51;       -.1;        .8;       4.4;       8.3;      12.8;      15.6;      17.8;      17.5;      13.5;         9;       3.9;        .8;       8.7;
       335;1981-2010;        46;       1.6;       1.9;       4.2;       7.7;        12;      15.1;      17.7;      17.3;        14;       9.8;       5.5;       2.4;       9.1;
       342;1981-2010;        42;       1.8;       2.1;       5.2;       8.8;      13.1;      15.7;        18;      17.6;      13.9;       9.9;       5.6;       2.4;       9.5;
       348;1981-2010;        46;       2.3;       2.9;       6.6;      10.1;      14.4;      17.2;      19.3;      18.8;      14.9;      10.7;       6.2;       3.1;      10.5;
       355;1981-2010;        46;       1.9;       2.8;       6.7;      10.6;      15.1;        18;      20.1;      19.5;      15.4;      10.7;       5.8;       2.7;      10.8;
       361;1981-2010;        46;      -1.3;       -.2;       3.7;         8;        13;      15.5;      17.4;        17;      13.2;       8.8;       3.2;       -.5;       8.2;
       365;1981-2010;        46;        -1;       -.2;       3.7;         8;        13;      15.8;      17.8;      17.2;      13.1;       8.5;       3.3;        .1;       8.3;
       368;1981-2010;        42;       1.2;       1.5;       4.5;       8.5;      13.1;      15.7;        18;      17.5;      13.6;       9.4;         5;       1.9;       9.2;
       377;1981-2010;        51;       1.6;       2.6;       6.4;      10.2;      14.7;      17.6;      19.9;        19;        15;      10.6;       5.4;       2.6;      10.5;
       379;1981-2010;        46;       -.2;        .4;         4;       8.2;      12.9;      15.7;      17.9;      17.4;      13.4;       8.9;       4.1;        .7;       8.6;
       386;1981-2010;        46;       -.3;        .1;       3.3;       7.1;      11.6;      14.3;      16.5;      15.9;      12.2;         8;       3.6;        .5;       7.8;
       390;1981-2010;        42;      -1.3;       -.8;       2.4;       6.1;      10.5;      13.3;      15.5;        15;      11.4;       7.3;       2.7;       -.4;       6.8;
       395;1981-2010;        46;        .3;       1.2;       4.6;       9.2;      14.2;      17.1;      19.3;      18.7;      14.4;       9.5;       4.5;       1.2;       9.5;
       399;1981-2010;        42;         1;       1.9;       5.3;        10;      15.2;      17.7;        20;      19.5;      15.1;      10.4;       5.3;       1.8;      10.2;
